日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,水分量,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,horse_id
2026/06/14,3阪神4,曇,2,3歳未勝利,,16,5,10,10.8,4,16,西村淳也,55,ダ1400,,良,-11,1:33.9,8.5,-22,,,,,4-5,35.1-37.4,45.5,472(+6),,,モズジェネラル,,2023100910
2026/04/04,2阪神3,小雨,4,3歳未勝利,,18,8,16,12.5,6,13,松若風馬,55,芝1400,,良,**,1:23.0,1.4,**,**,**,**,**,7-7,34.4-35.3,35.9,466(+2),,,マイティキングダム,,2023100910
2026/03/21,1中京3,晴,6,3歳未勝利,,18,4,8,6.7,3,3,松若風馬,55,芝1400,,良,**,1:21.3,0.2,**,**,**,**,**,4-4,33.7-35.4,34.7,464(-4),,,ペアレンツギフト,150.0,2023100910
2026/03/07,1阪神5,晴,5,3歳未勝利,,18,3,5,6.7,4,5,鮫島克駿,55,芝1600,,良,**,1:35.0,0.7,**,**,**,**,**,4-5,35.4-34.4,34.7,468(-2),,,レザベーション,59.0,2023100910
2025/11/29,4京都7,晴,3,2歳未勝利,,14,6,10,18.8,6,4,鮫島克駿,55,芝1600,,良,**,1:34.9,0.3,**,**,**,**,**,8-8,35.0-35.2,34.9,470(+10),,,トミーバローズ,84.0,2023100910
2025/11/08,4京都1,晴,6,2歳新馬,,11,8,11,19.7,6,3,鮫島克駿,55,芝1400,,良,**,1:23.0,0.3,**,**,**,**,**,10-8,35.8-35.2,34.5,460(0),,,コスモレッド,190.0,2023100910
